Class	KO	KO	KO	KO	KO	KO	KO	KO	KO	KO	KO	KO	KO	KO	KO	KO	KO	KO	KO	KO	KO	KO	KO	KO	KO	KO	KO	KO	KO	WT	WT	WT	WT	WT	WT	WT	WT	WT	WT
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales	0.592806898116633	1.33042846768337	1.09390647869964	1.03307461394921	1.03927013090044	1.02303829086174	0.789059724970823	0.909340043349361	1.31761122392468	1.0553661308654	1.00020412329047	0.669361612767745	0.890529973935708	1.48627679177577	1.22287674297219	1.19169469220646	0.909364196603036	1.05159946071823	1.2516229550766	1.29519222297277	1.35414707541847	1.27034641068447	1.41129534970702	0.976752156280345	1.03939022440168	1.07108630700716	1.35532331809275	0.942497087789897	0.868825409920594	0.729221118661788	0.89133219470538	2.03759175746404	1.64114149031594	2.12939102129391	1.58249740574196	0.542125352658074	4.81611999638565	1.642092429611	0.627225417693782
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales	2.60664851372816	1.17647058823529	1.31987777007421	1.35489628688103	1.33280444268148	1.34722185316079	2.00436393159791	1.74393980916316	3.30671958648699	1.23667262001407	4.70759338640539	5.44676606467871	10.2857418669756	9.79778876927553	8.45823080555763	8.66354730223717	6.32296207224811	8.58928790292928	4.54946767073487	0.978002290816177	7.87501007549907	6.27086811352254	5.0018700910111	0.933912149425944	0.756889291615585	1.0908168442415	1.06684084476377	1.24695541671079	1.16530885840982	2.27130162049137	4.13375320239112	0.177754369794924	0.0631208265506129	0.246394502463945	0.227718205926438	0.0276594567682691	0.0421674045962471	0.251457309406789	1.08737332237743
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales	0.553097345132743	0.403776325344953	0.256785558380197	0.516537306974606	0.547401824672749	0.762628544096936	1.078297051809	0.817160367722165	1.1007014952926	0.202955025166423	0.829250867523985	1.09722805543889	1.72555265952312	2.07545339928232	2.8260383267467	2.87079007652191	2.06673681046145	1.65461453609511	2.31628148532849	0.296631325442744	0.768424729304925	2.07637729549249	0.760503677845655	0.317016050722568	0.343798304994403	0.355149670218163	0.274874809492706	0.362702530975326	0.399608126224606	9.23157344485102	2.56991887275833	0.0362092234767438	0.0265771901265739	0.00904200009042	0.0172950536146662	0.00829783703048072	0.018071744826963	0.0838191031355965	1.15036976170912
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales	2.10176991150442	1.31009440813362	0.937267288087718	1.173702571869	1.19264841993918	1.39239497249754	1.69990358755772	1.75888786467027	2.8152113716079	0.644043946528116	2.31679934680547	2.92944141117178	4.95945554590211	6.28939967025507	7.384485372704	7.31344738509529	9.26148604639511	9.03296972668219	5.44533887302	1.07198449293665	6.54504419785593	4.76575542570952	7.73220296721107	0.913920146227223	1.19929641277117	1.09363549241784	0.846396690616155	1.16753150481838	0.925543982675054	5.13852587558808	5.58550384286934	0.121794660785411	0.0431879339556825	0.15823500158235	0.184480571889773	0.0331913481219229	0.0391554471250866	0.377185964110184	0.531361270884689
k__Bacteria|p__Chloroflexi|c__KD4-96|o__Unassigned	0.121965055593374	0.473493100944081	0.220835580206969	0.186602482624334	0.142800476001587	0.220551112055908	0.116709798548739	0.114601758887865	0.0415359054827395	0.246252097201927	0.0127577056542151	0.0472490550188996	0.0072400810889082	0.0121229754630977	0.00994208734123729	0.00974801384217966	0.0125256776391603	0.0196102463537198	0.0103869124902623	0.296631325442744	0.00537359950562885	0.0182595993322204	0.0274280014960728	0.257040041126407	0.197217632322371	0.273408873104459	0.217722621380361	0.137668113946839	0.154687016603073	0.01829587036069	0.00533731853116994	0.167879127028539	0.534865951297299	0.400108504001085	0.351666090164879	0.295956187420479	0.0481913195385681	0.179068083971502	0.0191728293618187
k__Bacteria|p__Chloroflexi|c__Thermomicrobia|o__JG30-KF-CM45	0.113455865668255	0.046477850399419	0.0462214005084354	0.0432701408983963	0.0581779717043501	0.0531448462785321	0.0482062211396966	0.0647749071974887	0.108454864316042	0.0351788710288467	0.145437844458053	0.102372952540949	0.35959069408244	0.56977984676559	0.392712449978873	0.360676512160647	0.220451926449221	0.463292070106631	0.425863412100753	0.0411172134277071	0.317042370832102	0.586915692821369	0.688193492083281	0.0542640086822414	0.058632269068813	0.0704662044083657	0.0435445242760723	0.0661865932436726	0.0386717541507683	0.198640878201777	0.240179333902647	0.0329174758879489	0.00332214876582173	0.092680500926805	0.057650178715554	0	0.00903587241348152	0.0990589400693413	0.268419611065462
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales	4.73394599500794	8.1278140885984	10.1507331227692	11.1204262108878	10.985058839085	10.4323333244759	9.04247221799361	9.67886594085553	8.88176112239247	9.89879309411701	9.02224943866095	6.48887022259555	0.383724297712134	0.691009601396567	0.651206720851043	0.594628844372959	0.448419259481938	0.664297095232259	0.602440924435212	7.53913477635173	0.832907923372471	0.683430717863105	1.48859244483232	11.2583538013366	13.4187943073397	12.263938215232	14.5547572392772	14.4922164566345	14.4735485201609	2.38630423418714	2.55123825789923	5.52684420158662	1.67768512673998	4.86007504860075	3.99227487605212	1.2751009570172	0.114454383904099	1.93926924981903	27.4144070117776
k__Bacteria|p__Firmicutes|c__Unassigned|o__Unassigned	0.561606535057863	0.4880174291939	0.63939604036669	0.632825810639046	0.465423773634801	0.507533281959982	0.436393159790937	0.403597498692045	0.454587410005538	0.44920712236835	0.390385793018983	0.370117597648047	0.0434404865334492	0.0703132576859664	0.0323117838590212	0.0268070380659941	0.0150308131669923	0.0318666503247947	0.0103869124902623	0.505154336397545	0.018807598269701	0	0.014960728088767	0.668304106928657	0.671605991151858	0.575004227972264	0.669497060744611	0.664513396166473	0.69093534082706	0.01829587036069	0.0213492741246798	0.00987524276638467	0	0.002260500022605	0.0201775625504439	0	0	0	0.345110928512736
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales	0.144656228727025	0.124909222948439	0.0975785121844747	0.110879736052141	0.137511569483009	0.14083384263811	0.167453189222104	0.139515184733053	0.221524829241277	0.0974184120798831	0.280669524392733	0.207370852582948	1.41664253306304	2.33003588400737	2.36621678721448	2.69532582736267	2.3523222606343	2.11545532540753	2.8356271098416	0.114540808834327	1.99091861683549	4.40838898163606	3.03453434733824	0.119952019192323	0.114599434998134	0.109927278877051	0.08436751578489	0.0741289844329133	0.116015262452305	1.92106638787245	3.12766865926558	0.0131669903551796	0.0531543802531477	0.04068900040689	0.0201775625504439	0.0248935110914422	0.111442426432939	0.0533394292681068	0.0821692686935086
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales	0.536078965282505	0.40958605664488	0.415992604575919	0.475971549882359	0.338490017188946	0.467674647251083	0.423707312122596	0.438476294875308	0.475355362746908	0.332846241272934	0.403143498673199	0.346493070138597	1.36837532580365	2.34458345456309	2.67939253846345	2.64658575815178	2.20201412896438	2.25762961147199	2.71098415995845	0.381802696114423	2.76471694564604	2.83806343906511	2.45854631592071	0.359856057576969	0.39177016150525	0.431253170979198	0.375571521881123	0.336227893677857	0.386717541507683	1.84788290642969	2.166951323655	0.418051943776951	0.342181322879639	0.33003300330033	0.187363080825551	0.102339990042596	0.364446854010421	0.186688002438374	0.336894001643385
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhodobacterales	0.456659859314727	1.12999273783588	1.45083840484811	1.54420315331152	1.41742694697871	1.66609093083198	1.63647434921601	1.58200254116944	2.25216909728632	0.94982951777886	3.37313737497448	2.42545149097018	1.39974901052225	2.01241392687421	1.4937986230209	1.24530876833845	0.896838518963876	1.05650202230666	1.23344585821864	1.13659725689448	1.69268384427309	1.40338063439065	2.41117067697295	1.13668818187011	1.01007408986728	1.12464062235752	1.02873938602221	1.31843693741396	1.17819944312674	1.2807109252483	0.85930828351836	1.01715000493762	0.0298993388923956	2.22885302228853	1.4989046466044	0.0995740443657687	0.102406554019457	0.255267268640226	2.1966584497398
k__Bacteria|p__Proteobacteria|c__Betaproteobacteria|o__Burkholderiales	1.71885636487406	2.08278867102397	3.64121921783119	3.37507099007491	3.24738860240645	3.66965163553264	4.61511138174253	3.47542290540372	3.20749492338933	2.0539048546842	2.62808736476832	1.94508609827803	1.18495993821797	1.22199592668024	1.13091243506574	0.940683335770337	0.944436093992685	0.997671283245496	0.706310049337834	1.89139181767453	1.49386066256482	2.02420701168614	2.57324523126792	2.3676243788199	2.24135174031235	2.49732228423248	2.72697583278903	1.86381446574182	2.25069609157471	1.787767903816	1.40104611443211	0.648474274992594	0.0930201654430085	1.22293051222931	0.521734117375764	0.0968080986889417	0.0722869793078522	0.179068083971502	0.673788003286771
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Cellvibrionales	0.408441116405718	0.342774146695715	0.246514136044989	0.11628850366444	0.163956102075896	0.116918661812771	0.114172629015071	0.0921796756271955	0.0715340594424959	0.192130757157547	0.163298632373954	0.577488450230995	0.547832802394054	0.858306662787314	1.52113936320931	3.59701710776429	4.75224209629741	3.77252114229685	2.33965203843158	0.199712179506006	5.41658830167388	2.49895659432387	4.32863732701658	0.222768035642886	0.205212941740845	0.197305372343424	0.187785760940562	0.113840940379117	0.180468186036919	1.09252483010978	1.11283091374893	0.0164587379439745	0.0365436364240391	0.02260500022605	0.0172950536146662	0.0414891851524036	0.0271076172404446	0.0114298777003086	0.0301287318542865
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Enterobacteriales	0.286476060812344	0.214960058097313	0.179749890866138	0.132514806501339	0.142800476001587	0.159434538835596	0.220733749429137	0.159445925409203	0.103839763706849	0.116360881095416	0.091855480710349	0.0577488450230995	0.00965344145187759	0.0218213558335758	0.0173986528471653	0.0389920553687186	0.00751540658349617	0.0147076847652899	0.00519345624513113	0.170342741343358	0.0161207985168865	0.0026085141903172	0.00997381872584466	0.205632032901125	2.03347369543201	0.18884942781442	0.127912040060962	0.174732606163296	0.162421367433227	0.705697856769472	0	0.00329174758879489	0	0.00452100004521	0	0.00276594567682691	0.018071744826963	0	0.210901122980005
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Pseudomonadales	4.3595416383027	11.8140885984023	22.4353542356778	24.1934175298158	28.6473621578739	25.0471660510722	28.4391333028873	33.2095966516356	27.9467417389699	29.1632840829139	28.1434986731986	31.2867492650147	32.7903272516652	17.3601008631559	16.5336912484776	14.7609299605205	14.0863770729996	14.8890795440618	16.258114775383	19.7656318834621	12.3458448641823	15.0380843071786	18.2620620870216	20.817387330782	23.2396993763659	19.6741642708157	21.4592858698019	29.5959970348406	28.7537382695679	12.0909566126503	10.0955380017079	7.15625925804009	10.1823859672436	13.9269406392694	12.7233944425228	21.7182054544449	13.0267160627692	10.7821846306245	12.6184606956998
k__Bacteria|p__Proteobacteria|c__Gammaproteobacteria|o__Xanthomonadales	0.184365781710914	0.461873638344227	0.333821225894256	0.283960299645726	0.277667592225307	0.300268381473707	0.44654183792561	0.523181942748947	0.30228908990216	0.251664231206365	0.492447438252705	0.343868122637547	1.00878463172121	1.69964115992629	1.97847538090622	2.35901934980748	1.68595621023097	1.73305552150999	1.52687613606855	0.237892449117448	1.02098390606948	0.798205342237062	0.286747288368034	0.431256069000971	0.386439955226267	0.273408873104459	0.288482473328979	0.214444562109499	0.275858512942147	2.20334553058024	0.867314261315115	0.00987524276638467	0	0.006781500067815	0.0115300357431108	0.00553189135365381	0.00602391494232101	0.0114298777003086	0.0438236099698713
k__Bacteria|p__Saccharibacteria|c__Unassigned|o__Unassigned	0.8452461992285	0.241103848946986	0.215699869039365	0.275847148227276	0.211556260743091	0.30558286610156	0.3755010909829	0.401106156107526	0.452279859700941	0.281430968230773	0.375076546233925	1.77446451070979	3.79380249058789	4.71826205023761	5.00086993264236	4.80333382073403	6.84653539756501	5.58646893001593	10.2337055310309	0.243766336749978	8.67298960208496	7.2360183639399	2.40867722229148	0.291312046609927	0.261180107670167	0.259315632222786	0.234051817983889	0.259451445515196	0.229452407961225	9.50078410872974	17.5784585824082	0.490470390730439	0.215939669778413	0.33003300330033	0.273838348898882	0.257232947944902	1.30718954248366	0.156208328570884	0.651876198301835
k__Bacteria|p__Verrucomicrobia|c__Verrucomicrobiae|o__Verrucomicrobiales	0.581461311549807	0.238198983297022	0.11812135685489	0.0892446656029424	0.0766891445193706	0.103632450243138	0.131932815750748	0.149480555071128	0.136145467971202	0.13259728310873	0.086752398448663	0.115497690046199	1.33458828072208	2.56037241780623	3.18146794919593	4.11609884486036	3.81031113783256	3.46120848143155	3.05894572838224	0.167405797527093	2.18974179854375	1.24947829716194	0.7704774965715	0.211344033815045	0.154575982090507	0.18884942781442	0.078924450250381	0.0688340569734195	0.0592966896978447	2.45687401986409	1.78266438941076	0.0131669903551796	0.0963423142088303	0.024865500248655	0.0259425804219993	0.0359572937987498	0.286135959760248	0.0533394292681068	0.0164338537387017
k__Spike|p__Spike|c__Spike|o__Spike	0.10211027910143	0.981844589687727	0.511003261176591	0.57873813451605	0.507735025783419	0.480960858820716	0.847414624245192	1.22324920899873	3.38286874653867	1.11760567191644	0.301081853439477	0.251994960100798	0.72400810889082	0.88012801862089	0.904729948052594	0.626309889360043	0.62127361090235	0.948645667361196	0.618021293170605	0.511028224030074	0.325102770090545	0.639085976627713	0.895150230644558	0.871080139372822	0.599648206385587	0.543999098032584	0.639560200304812	0.465953616435455	0.598123130865216	0.297961317302666	0.234842015371477	0.177754369794924	0.504966612404903	0.70075500700755	0.723509742880203	1.72871604801682	0.0391554471250866	0.171448165504629	0.109559024924678
k__Archaea|p__Thaumarchaeota|c__Soil_Crenarchaeotic_Group[SCG]|o__Unassigned|f__Unassigned	2.8477422282732	0.877269426289034	0.63939604036669	0.486789085106958	0.372867909559699	0.467674647251083	0.324757700309535	0.298961110142256	0.343824995384899	0.603452941494831	0.132680138803837	0.0761234775304494	0.0265469639926634	0.0290951411114344	0.0521959585414958	0.0414290588292635	0.0475975750288091	0.0392204927074396	0.0389509218384835	1.12484948162942	0.0725435933259894	0.0834724540901502	0.117192370028675	0.853944136631062	0.895474654869143	0.890692823721743	0.519812758545613	0.383882240813301	0.438279880375374	0.0627286983795086	0.0426985482493595	9.20043451068172	3.37198099730906	3.74564853745649	6.32710711403205	7.6893289815788	1.39453630914731	8.88101497313979	1.33935907970419
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Corynebacteriales|f__Nocardiaceae	0.130474245518493	0.0668119099491649	0.0667642451788511	0.0730183627660438	0.0925558640751025	0.0770600271038716	0.0558177297407013	0.0697575923665263	0.0807642606608824	0.0622395410510364	0.0612369871402327	0.0472490550188996	0.516459117675451	0.358840073707691	0.345487535107996	0.333869474094653	0.245503281727541	0.367692119132247	0.262269540379122	0.0792974830391495	0.343910368360246	0.354757929883139	0.503677845655155	0.077112012337922	0.085283300463728	0.0845594452900389	0.0952536468539081	0.100603621730382	0.0438279880375374	0.162049137480397	0.282877882152007	0.0362092234767438	0.00664429753164347	0.01808400018084	0.028825089357777	0	0.00301195747116051	0.019049796167181	0.0164338537387017
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Microbacteriaceae	0.570115724982982	1.71387073347858	1.74870965256914	1.54690753711767	1.56816078275816	1.65546196157628	1.2863449535698	1.44248735643638	1.43760383976371	1.19066948097635	1.62533170034701	1.41484670306594	0.890529973935708	1.01348074871496	0.986752168617801	1.00891943266559	0.643819830652838	0.806471381296728	0.711503505582965	1.45672413286734	0.996802708294151	0.735601001669449	1.43373644184017	1.39372822299652	1.38585363253558	1.42341732904899	1.63564119311997	1.23901302552155	1.49788594410642	1.14479874542603	0.787254483347566	0.628723789459824	0.641174711803595	1.34951851349519	1.10976594027441	0.309785915804614	0.77106111261709	0.52196441498076	0.813475760065735
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Micrococcaceae	5.09133197186295	8.79302832244009	11.5938679608659	11.0960867566325	10.2208118471506	10.573167167114	9.05769523519562	8.19900844565136	10.6239616023629	7.52827840017319	12.663298632374	11.1822763544729	3.51626604884641	4.75948016681214	3.96440732731837	2.90247112150899	1.90390300115236	2.80916779017036	1.91119189820826	8.49657846045405	2.58201456245466	2.67894407345576	5.5155217553921	9.85605757696921	9.10399232450296	9.63977676306443	9.91998693664272	10.1530234035794	10.639888625348	5.89911134343962	4.19513236549957	11.9029592810823	6.74396199461812	15.1973416519734	13.5333794534763	8.87315373126072	17.3820065660673	4.2938240560826	12.2377430840866
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Micrococcales|f__Unassigned	0.0340367597004765	0.127814088598402	0.0821713786816629	0.140627957919788	0.0952003173343911	0.14880556957989	0.0837265946110519	0.0697575923665263	0.0530736570057227	0.0811820100665692	0.137783221065524	0.173246535069299	0.0506805676223574	0.0848608282416836	0.0969353515770636	0.0657990934347127	0.0325667618618167	0.0269640887363647	0.0415476499610491	0.164468853710829	0.0886643918428759	0.0391277128547579	0.0473756389477621	0.157080025132804	0.079953094184745	0.118383223406054	0.152405834966253	0.148257968865827	0.110859028565536	0.117616309461579	0.112083689154569	0.125086408374206	0.0597986777847912	0.01356300013563	0.161420500403551	0.0525529678597112	0.376494683895063	0.0609593477349792	0.12599287866338
k__Bacteria|p__Actinobacteria|c__Actinobacteria|o__Propionibacteriales|f__Nocardioidaceae	0.592806898116633	1.33042846768337	1.09390647869964	1.03307461394921	1.03927013090044	1.02303829086174	0.789059724970823	0.909340043349361	1.31761122392468	1.0553661308654	1.00020412329047	0.669361612767745	0.890529973935708	1.48627679177577	1.22287674297219	1.19169469220646	0.909364196603036	1.05159946071823	1.2516229550766	1.29519222297277	1.35414707541847	1.27034641068447	1.41129534970702	0.976752156280345	1.03939022440168	1.07108630700716	1.35532331809275	0.942497087789897	0.868825409920594	0.729221118661788	0.89133219470538	2.03759175746404	1.64114149031594	2.12939102129391	1.58249740574196	0.542125352658074	4.81611999638565	1.642092429611	0.627225417693782
k__Bacteria|p__Bacteroidetes|c__Cytophagia|o__Cytophagales|f__Cytophagaceae	2.60664851372816	1.17647058823529	1.31987777007421	1.35489628688103	1.33280444268148	1.34722185316079	2.00436393159791	1.74393980916316	3.30671958648699	1.23667262001407	4.70759338640539	5.44676606467871	10.2857418669756	9.79778876927553	8.45823080555763	8.66354730223717	6.32296207224811	8.58928790292928	4.54946767073487	0.978002290816177	7.87501007549907	6.27086811352254	5.0018700910111	0.933912149425944	0.756889291615585	1.0908168442415	1.06684084476377	1.24695541671079	1.16530885840982	2.27130162049137	4.13375320239112	0.177754369794924	0.0631208265506129	0.246394502463945	0.227718205926438	0.0276594567682691	0.0421674045962471	0.251457309406789	1.08737332237743
k__Bacteria|p__Bacteroidetes|c__Flavobacteriia|o__Flavobacteriales|f__Flavobacteriaceae	0.553097345132743	0.403776325344953	0.256785558380197	0.516537306974606	0.547401824672749	0.762628544096936	1.078297051809	0.817160367722165	1.1007014952926	0.202955025166423	0.829250867523985	1.09722805543889	1.72555265952312	2.07545339928232	2.8260383267467	2.87079007652191	2.06673681046145	1.65461453609511	2.31628148532849	0.296631325442744	0.768424729304925	2.07637729549249	0.760503677845655	0.317016050722568	0.343798304994403	0.355149670218163	0.274874809492706	0.362702530975326	0.399608126224606	9.23157344485102	2.56991887275833	0.0362092234767438	0.0265771901265739	0.00904200009042	0.0172950536146662	0.00829783703048072	0.018071744826963	0.0838191031355965	1.15036976170912
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Chitinophagaceae	1.07499432720672	0.331154684095861	0.225971291374573	0.316412905319523	0.280312045484596	0.358727712380092	0.395798447252245	0.433493609706271	0.634576333764076	0.230015695188613	0.714431516636048	0.895107097858043	2.77295105705184	3.51566288429832	5.15497228643154	5.58073792464785	8.02645423117391	7.56710381174164	4.15476499610491	0.437604628623454	4.21290201241302	3.05196160267112	1.85513028300711	0.334152053464329	0.367784233249827	0.38333615198151	0.318419333768779	0.285926082812665	0.255233577395071	1.87663355985363	2.08422288642186	0.0954606800750518	0.0332214876582173	0.12658800126588	0.170068027210884	0.0221275654146153	0.0301195747116051	0.148588410104012	0.210901122980005
k__Bacteria|p__Bacteroidetes|c__Sphingobacteriia|o__Sphingobacteriales|f__Sphingobacteriaceae	1.02677558429771	0.978939724037763	0.711295996713145	0.857289666549477	0.912336374454581	1.03366726011745	1.30410514030548	1.325394254964	2.18063503784383	0.414028251339503	1.60236783016942	2.03433431331373	2.18650448885028	2.77373678595675	2.22951308627246	1.73270946044743	1.2350318152212	1.46586591494056	1.29057387691509	0.634379864313196	2.33214218544292	1.7137938230384	5.87707268420396	0.579768092762895	0.831512179521347	0.710299340436327	0.527977356847376	0.881605422005719	0.670310405279984	3.26189231573445	3.50128095644748	0.0263339807103591	0.0099664462974652	0.03164700031647	0.0144125446788885	0.0110637827073076	0.00903587241348152	0.228597554006172	0.320460147904684
k__Bacteria|p__Chloroflexi|c__KD4-96|o__Unassigned|f__Unassigned	0.121965055593374	0.473493100944081	0.220835580206969	0.186602482624334	0.142800476001587	0.220551112055908	0.116709798548739	0.114601758887865	0.0415359054827395	0.246252097201927	0.0127577056542151	0.0472490550188996	0.0072400810889082	0.0121229754630977	0.00994208734123729	0.00974801384217966	0.0125256776391603	0.0196102463537198	0.0103869124902623	0.296631325442744	0.00537359950562885	0.0182595993322204	0.0274280014960728	0.257040041126407	0.197217632322371	0.273408873104459	0.217722621380361	0.137668113946839	0.154687016603073	0.01829587036069	0.00533731853116994	0.167879127028539	0.534865951297299	0.400108504001085	0.351666090164879	0.295956187420479	0.0481913195385681	0.179068083971502	0.0191728293618187
k__Bacteria|p__Chloroflexi|c__Thermomicrobia|o__JG30-KF-CM45|f__Unassigned	0.113455865668255	0.046477850399419	0.0462214005084354	0.0432701408983963	0.0581779717043501	0.0531448462785321	0.0482062211396966	0.0647749071974887	0.108454864316042	0.0351788710288467	0.145437844458053	0.102372952540949	0.35959069408244	0.56977984676559	0.392712449978873	0.360676512160647	0.220451926449221	0.463292070106631	0.425863412100753	0.0411172134277071	0.317042370832102	0.586915692821369	0.688193492083281	0.0542640086822414	0.058632269068813	0.0704662044083657	0.0435445242760723	0.0661865932436726	0.0386717541507683	0.198640878201777	0.240179333902647	0.0329174758879489	0.00332214876582173	0.092680500926805	0.057650178715554	0	0.00903587241348152	0.0990589400693413	0.268419611065462
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Bacillaceae	0.0652371227592467	0.101670297748729	0.0898749454330688	0.105470968439841	0.0634668782229274	0.0531448462785321	0.0482062211396966	0.0473355091058571	0.032305704264353	0.100124479082102	0.0484792814860176	0.0367492650146997	0.00965344145187759	0.00484919018523907	0.0124276091765466	0	0.00501027105566411	0.00735384238264493	0.00519345624513113	0.085171370671679	0.00537359950562885	0.00521702838063439	0.00748036404438349	0.0942480150796824	0.0826181973242364	0.109927278877051	0.100696712388417	0.116488404108864	0.0618748066412292	0.00522739153162572	0.0213492741246798	1.67879127028539	1.62453074648683	2.06609702066097	2.48472270264038	1.21978204348067	0.0873467666636547	0.240027431706481	0.183511366748836
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Family_XII	0.411277513047425	0.447349310094408	1.10417790103485	1.07904913865376	0.822424963638768	0.834374086572955	0.786522555437154	0.70504995141882	0.761491600516891	0.503328462412729	0.729740763421106	0.585363292734145	0.0265469639926634	0.0339443312966735	0.0223696965177839	0.0463030657503534	0.0350718973896488	0.0465743350900846	0.0311607374707868	0.411172134277071	0.0429887960450308	0.0365191986644407	0.0623363670365291	0.813960130233621	1.27658440381643	1.2289306048819	1.2927280644459	1.10134491157471	1.35608951222027	0.0601150026136958	0.0773911187019641	0.0362092234767438	0.00332214876582173	0.07685700076857	0.0201775625504439	0.00276594567682691	0	0.0228597554006172	4.90276636537935
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Planococcaceae	4.00782845473111	7.13144517066086	8.42256631487045	9.3625767368905	9.51738728017982	9.06119629048973	7.6850865174811	8.38087645432123	7.71644821857117	8.81095415922498	7.80261277811798	5.60688786224275	0.323390288637899	0.613422558432742	0.579126587627072	0.523955744017156	0.388296006813969	0.568697144257875	0.5505063619839	6.65217774383976	0.749617131035224	0.620826377295493	1.37638698416656	9.66470554635289	11.2014284952828	10.3106150290321	12.4863923361637	12.4139574287832	12.2718366505105	2.2164140094093	2.37777540563621	3.74600875604859	0.0398657851898608	2.70807902708079	1.44125446788885	0.0414891851524036	0.0271076172404446	1.64590238884444	20.890167077513
k__Bacteria|p__Firmicutes|c__Bacilli|o__Bacillales|f__Unassigned	0.249602904470161	0.447349310094408	0.534113961430809	0.573329366903751	0.581779717043501	0.483618101134642	0.522656923935657	0.545604026009617	0.371515599040059	0.484385993397197	0.441416615635844	0.259869802603948	0.024133603629694	0.0387935214819125	0.0372828275296399	0.0243700346054491	0.0200410842226564	0.0416717735016546	0.0155803687353934	0.390613527563218	0.0349283967865875	0.0208681135225376	0.0423887295848398	0.685440109670418	0.858163210916262	0.614465302440949	0.67494012627912	0.860425712167743	0.783747550788904	0.104547830632514	0.0747224594363792	0.0658349517758978	0.0099664462974652	0.00904200009042	0.0461201429724432	0.0110637827073076	0	0.0304796738674896	1.4379622021364
k__Bacteria|p__Firmicutes|c__Unassigned|o__Unassigned|f__Unassigned	0.561606535057863	0.4880174291939	0.63939604036669	0.632825810639046	0.465423773634801	0.507533281959982	0.436393159790937	0.403597498692045	0.454587410005538	0.44920712236835	0.390385793018983	0.370117597648047	0.0434404865334492	0.0703132576859664	0.0323117838590212	0.0268070380659941	0.0150308131669923	0.0318666503247947	0.0103869124902623	0.505154336397545	0.018807598269701	0	0.014960728088767	0.668304106928657	0.671605991151858	0.575004227972264	0.669497060744611	0.664513396166473	0.69093534082706	0.01829587036069	0.0213492741246798	0.00987524276638467	0	0.002260500022605	0.0201775625504439	0	0	0	0.345110928512736
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Caulobacterales|f__Caulobacteraceae	0.144656228727025	0.124909222948439	0.0975785121844747	0.110879736052141	0.137511569483009	0.14083384263811	0.167453189222104	0.139515184733053	0.221524829241277	0.0974184120798831	0.280669524392733	0.207370852582948	1.41664253306304	2.33003588400737	2.36621678721448	2.69532582736267	2.3523222606343	2.11545532540753	2.8356271098416	0.114540808834327	1.99091861683549	4.40838898163606	3.03453434733824	0.119952019192323	0.114599434998134	0.109927278877051	0.08436751578489	0.0741289844329133	0.116015262452305	1.92106638787245	3.12766865926558	0.0131669903551796	0.0531543802531477	0.04068900040689	0.0201775625504439	0.0248935110914422	0.111442426432939	0.0533394292681068	0.0821692686935086
k__Bacteria|p__Proteobacteria|c__Alphaproteobacteria|o__Rhizobiales|f__Hyphomicrobiaceae	0.521896982073973	0.392156862745098	0.408289037824513	0.457040863239311	0.33055665741108	0.459702920309303	0.400872786319582	0.426019581952714	0.456894960310135	0.330140174270715	0.382731169626454	0.333368332633347	1.1753064967661	2.09242556493066	2.42338378942659	2.22011015255642	1.8362643419009	1.76982473342321	2.11113996364581	0.372991864665629	2.24347779360004	2.30070951585977	2.16431866350829	0.345576055292169	0.381109748947284	0.397429392863183	0.356520792510342	0.33358042994811	0.378983190677529	1.5237846314689	1.77198975234842	0.418051943776951	0.338859174113817	0.33003300330033	0.187363080825551	0.102339990042596	0.364446854010421	0.186688002438374	0.317721172281567
